adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,pfr_id
,,,,,5,,,7/10/90,,79.4,,,,,,,,,,,,,,,2,0,1,2,,15,12,44690.00,,,,,,,,,,,,,,,,,24,27,Trent Richardson,,,,,,,,,,RichTr00,RB,,,,,,,0,229,15.3,8.5,27,1.8,159,10.6,3,519,3.3,34.6,3,,,0,,2014,,IND,,,34,,,,186,,,228,748,,,,,,,,4,2,,RichTr00
,,,,,9,,,7/6/89,,,,,,,,,,,,,,,,,,,,,,16,16,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2012,,MIN,,,,,,,,,,315,,,,,,,,,,,,KaliMa00
,,,,,7,,,7/6/89,,,,,,,,,,,,,,,,,,,,,,16,16,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2013,,MIN,,,,,,,,,,315,,,,,,,,,,,,KaliMa00
,,,,,7,,,7/6/89,,,,,,,,,,,,,,,,,,,,,,16,16,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2014,,MIN,,,,,,,,,,315,,,,,,,,,,,,KaliMa00
,,,,,7,,,7/6/89,,,,,,,,,,,,,,,,,,,,,,16,16,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2015,,MIN,,,,,,,,,,315,,,,,,,,,,,,KaliMa00
,,,,,1,,,7/6/89,,,,,,,,,,,,,,,,,,,,,,2,2,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,,,,,,,,,,,,,,,,,,,,,,,0,,2016,,MIN,,,,,,,,,,315,,,,,,,,,,,,KaliMa00
,,,,,7,,,7/6/89,,,,,,,,,,,,,,,,,0,0,1,0,,16,16,44719.00,,,,,,,,,,,,,,,,,,,Matt Kalil,,,,,,,,,,KaliMa00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2017,,CAR,,,,,,,,,,315,,,,,,,,,,0,,KaliMa00
,,,,,6,,,1/9/90,,48.5,,,,,,,,,,,,,,,1,0,1,0,,16,14,44713.00,,,,,,,,,,,,,,,,,81,12,Justin Blackmon,,,,,,,,,,BlacJu00,WR,,,,,,,5,865,54.1,13.5,64,4,2,0.1,0,23,11.5,1.4,5,,,0,,2012,,JAX,,,132,,,,66,,,210,888,,,,,,,,13.5,0,,BlacJu00
,,,,,3,,,1/9/90,,60.4,,,,,,,,,,,,,,,0,,,,,4,4,44713.00,,,,,,,,,,,,,,,,,67,-1,Justin Blackmon,,,,,,,,,,BlacJu00,,,,,,,,1,415,103.8,14.3,29,7.3,1,0.3,0,-1,-1,-0.3,1,,,,,2013,,JAX,,,48,,,,30,,,210,414,,,,,,,,13.8,,,BlacJu00
,,,,,,,,1/9/90,,,,,,,,,,,,,,,,,,,,,,,,44713.00,,,,,,,,,,,,,,,,,,,Justin Blackmon,,,,,,,,,,BlacJu00,,,,,,,,,,,,,,,,,,,,,,,,,2014,,,,,,,,,,,,210,,,,,,,,,,,,BlacJu00
,,,,,5,12,,2/7/90,,,,,,,,,,,,,,,,,0,1,2,50,,15,15,44692.00,,,1,0,,,,,,,,0,,,,,,,Morris Claiborne,,,,8,,,,,,ClaiMo00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2012,43,DAL,,,,,,,,,,192,,,,,,,,,,50,0,ClaiMo00
,,,,,2,2,,2/7/90,,,,,,,,,,,,,,,,,0,0,1,0,,10,7,44692.00,,,1,0,,,,,,,,0,,,,,,,Morris Claiborne,,,,5,,,,,,ClaiMo00,lcb,,,,,,,,,,,,,,,,,,,,,,0,,2013,24,DAL,,,,,,,,,,192,,,,,,,,,,0,0,ClaiMo00
,,,,,1,2,,2/7/90,,,,,,,,,,,,,,,,,,,,,,4,3,44692.00,,,1,0,,,,,,,,-8,,,,,,,Morris Claiborne,,,,2,,,,,,ClaiMo00,,,,,,,,,,,,,,,,,,,,,,,0,,2014,5,DAL,,,,,,,,,,192,,,,,,,,,,,-8,ClaiMo00
,,,,,4,7,,2/7/90,,,,,,,,,,,,,,,,,,,,,,11,11,44692.00,,,0,0,,,,,,,,0,,,,,,,Morris Claiborne,,,,7,,,,,,ClaiMo00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2015,30,DAL,,,,,,,,,,192,,,,,,,,,,,0,ClaiMo00
,,,,,3,2,,2/7/90,,,,,,,,,,,,,,,,,0,0,1,0,,7,7,44692.00,,,1,0,,,,,,,,27,,,,,,,Morris Claiborne,,,,5,,,,,,ClaiMo00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2016,24,DAL,,,,,,,,,,192,,,,,,,,,,0,27,ClaiMo00
,,,,,6,9,,2/7/90,,,,,,,,,,,,,,,,,,,,,,15,15,44692.00,,,1,0,,,,,,,,28,,,,,,,Morris Claiborne,,,,8,,,,,,ClaiMo00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2017,34,NYJ,,,,,,,,,,192,,,,,,,,,,,28,ClaiMo00
,,,,,6,13,,2/7/90,,,,,,,,,,,,,,,,,,,,,,15,15,44692.00,,,2,1,,,,,,,,17,,,,,,,Morris Claiborne,,,,14,,,,,,ClaiMo00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2018,44,NYJ,,,,,,,,,,192,,,,,,,,,,,17,ClaiMo00
,,,,,1,5,,2/7/90,,,,,,,,,,,,,,,,,,,,,,8,1,44692.00,,,,,,,,,,,,,,,,,,,Morris Claiborne,,,,,,,,,,ClaiMo00,/cb,,,,,,,,,,,,,,,,,,,,,,0,,2019,9,KAN,,,,,,,,,,192,,,,,,,,,,,,ClaiMo00
,,,,,5,17,,10/27/89,,,,,,,,,,,,,,,,,0,1,0,0,,16,16,44714.00,,,1,0,,,,,,,,12,,,,,,,Mark Barron,,,,10,,,,,,BarrMa00,SS,,,,,,,,,,,,,,,,,,,,,,0,,2012,71,TAM,,,,,,,,,,230,,,,,,,,,,0,12,BarrMa00
,,,,,4,18,,10/27/89,,,,,,,,,,,,,,,,,0,0,1,0,,14,14,44714.00,,,2,0,,,,,,,,3,,,,,,,Mark Barron,,,,7,,,,,,BarrMa00,SS,,,,,,,,,,,,,,,,,,,,,,2,,2013,70,TAM,,,,,,,,,,230,,,,,,,,,,0,3,BarrMa00
,,,,,8,16,,10/27/89,,,,,,,,,,,,,,,,,1,0,1,8,,16,9,44714.00,,,0,0,,,,,,,,0,,,,,,,Mark Barron,,,,4,,,,,,BarrMa00,,,,,,,,,,,,,,,,,,,,,,,3,,2014,56,2TM,,,,,,,,,,230,,,,,,,,,,8,0,BarrMa00
,,,,,12,37,,10/27/89,,,,,,,,,,,,,,,,,0,3,0,0,,16,12,44714.00,,,0,0,,,,,,,,0,,,,,,,Mark Barron,,,,5,,,,,,BarrMa00,LLB,,,,,,,,,,,,,,,,,,,,,,1,,2015,79,STL,,,,,,,,,,230,,,,,,,,,,0,0,BarrMa00
,,,,,14,27,,10/27/89,,,,,,,,,,,,,,,,,0,0,1,0,,16,16,44714.00,,,2,0,,,,,,,,7,,,,,,,Mark Barron,,,,8,,,,,,BarrMa00,LLB,,,,,,,,,,,,,,,,,,,,,,1,,2016,91,LAR,,,,,,,,,,230,,,,,,,,,,0,8,BarrMa00
,,,,,13,13,,10/27/89,,,,,,,,,,,,,,,,,,,,,,14,14,44714.00,,,3,0,,,,,,,,15,,,,,,,Mark Barron,,,,4,,,,,,BarrMa00,DB,,,,,,,,,,,,,,,,,,,,,,1,,2017,73,LAR,,,,,,,,,,230,,,,,,,,,,,29,BarrMa00
,,,,,5,17,,10/27/89,,,,,,,,,,,,,,,,,0,1,0,0,,12,12,44714.00,,,0,0,,,,,,,,0,,,,,,,Mark Barron,,,,1,,,,,,BarrMa00,rilb,,,,,,,,,,,,,,,,,,,,,,1,1,2018,43,LAR,,,,,,,,,,230,,,,,,,,,,0,0,BarrMa00
,,,,,6,24,,10/27/89,,,,,,,,,,,,,,,,,0,0,1,22,,15,9,44714.00,,,1,0,,,,,,,,0,,,,,,,Mark Barron,,,,3,,,,,,BarrMa00,il/LILB,,,,,,,,,,,,,,,,,,,,,,3,,2019,58,PIT,,,,,,,,,,230,,,,,,,,,,22,0,BarrMa00
92,5.23,6.1,92,,10,,484,7/27/88,,,282,91,48.4,,,,,,,,,1,,,9,0,1,0,1,16,16,44716.00,2.7,101,,,13,,,,,,,,,80,,,,31,Ryan Tannehill,93,5.9,89,,58.3,2.5,12,3294,6.8,TannRy00,QB,,,,,36716,76.1,,,,,,,49,3.1,2,211,4.3,13.2,2,,97,0,,2012,,MIA,,,,35,,80,49,,,217,211,234,93,11.7,205.9,,,,4.3,0,,TannRy00
87,5,6.2,91,,11,,588,7/27/88,,,355,95,48.4,,,,,,,,,4,,,9,0,3,-7,3,16,16,44716.00,2.9,95,,,17,,,,,,,,,67,,,,48,Ryan Tannehill,82,5.44,93,,60.4,4.1,24,3913,6.7,TannRy00,QB,,,,,36746,81.7,,,,,,,40,2.5,1,238,6,14.9,1,,79,0,,2013,,MIA,,,,58,,96,40,,,217,238,399,89,11,244.6,,,,6,-7,,TannRy00
96,5.83,6.9,99,,14,,590,7/27/88,,100,392,116,59.3,,,,,,,,,2,,,9,0,4,-10,1,16,16,44716.00,2,109,,,12,,,,,,,,,50,,,0,40,Ryan Tannehill,89,5.83,106,,66.4,4.6,27,4045,6.9,TannRy00,QB,,,,,36746,92.8,0,-4,-0.3,-4,1,0.1,56,3.5,1,311,5.6,19.4,1,,93,0,,2014,,MIA,,,1,46,,101,57,,,217,307,337,92,10.3,252.8,,,,5.4,-10,,TannRy00
96,5.91,7.1,101,,10,,586,7/27/88,,100,363,96,45.6,,,,,,,,,2,,,10,0,5,-15,2,16,16,44716.00,2,106,,,12,,,,,,,,,54,,,9,28,Ryan Tannehill,91,6,99,,61.9,4.1,24,4208,7.2,TannRy00,QB,,,,,36687,88.7,0,9,0.6,9,1,0.1,32,2,1,141,4.4,8.8,1,,92,0,,2015,,MIA,,,1,45,,96,33,,,217,150,420,99,11.6,263,,,,4.5,-15,,TannRy00
102,6.27,7.3,105,,10,,389,7/27/88,,,261,117,48.6,,,,,,,,,3,,,9,0,3,-27,3,13,13,44716.00,3.1,87,,,12,,,,,,,,,74,,,,18,Ryan Tannehill,107,6.65,107,,67.1,4.9,19,2995,7.7,TannRy00,QB,,,,,36743,93.5,,,,,,,39,3,1,164,4.2,12.6,1,,93,0,,2016,,MIA,,,,29,,106,39,,,217,164,216,113,11.5,230.4,,,,4.2,-27,,TannRy00
89,5.29,7,99,,6,,274,7/27/88,,100,176,103,33.2,,,,,,,,,3,,,5,0,0,-14,3,11,11,44716.00,3.3,85,,,9,,,,,,,,,75,,,3,20,Ryan Tannehill,85,5.5,103,,64.2,6.2,17,1979,7.2,TannRy00,QB,,,,,36652,92.7,1,3,0.3,3,1,0.1,32,2.9,0,145,4.5,13.2,1,,64,0,,2018,,MIA,,,1,35,,118,33,,,217,148,279,100,11.2,179.9,,,,4.5,-14,,TannRy00
129,8.52,10.2,140,,11,,286,7/27/88,,,201,123,64.2,,,,,,,,,2,,,5,0,1,-1,3,12,10,44716.00,2.1,103,,,6,,,,,,,,,91,,,,25,Ryan Tannehill,130,7.98,133,,70.3,7.7,22,2742,9.6,TannRy00,QB,,,,,36710,117.5,,,,,,,43,3.6,4,185,4.3,15.4,4,,75,0,,2019,,TEN,,,,31,,130,43,,,217,185,212,145,13.6,228.5,,,,4.3,-1,,TannRy00
121,7.9,8.7,121,,16,,481,7/27/88,,100,315,104,72.6,,,,,,,,,5,,,6,0,3,-19,6,16,16,44716.00,1.5,115,,,7,,,,,,,,,75,,,0,45,Ryan Tannehill,117,7.22,120,,65.5,6.9,33,3819,7.9,TannRy00,QB,,,,,36835,106.5,0,0,0,0,1,0.1,43,2.7,7,266,6.2,16.6,7,,112,0,,2020,,TEN,,,1,24,,123,44,,,217,266,173,115,12.1,238.7,,,,6,-19,,TannRy00
91,5.53,6.6,94,,13,1,531,7/27/88,,,357,110,55.9,,,,,,,,,3,,,10,0,1,1,4,17,17,44716.00,2.6,92,,,14,,,,,,,,,57,,,,28,Ryan Tannehill,92,5.89,96,,67.2,4,21,3734,7,TannRy00,QB,,,,,36865,89.6,,,,,,,55,3.2,7,270,4.9,15.9,7,,84,0,,2021,1,TEN,,,,47,,93,55,,,217,270,327,97,10.5,219.6,,,,4.9,1,,TannRy00
,,,,,8,61,,4/20/91,,,,,,,,,,,,,,,,,0,0,3,9,,16,16,44715.00,,,2,0,,,,,,,,25,,,,,,,Luke Kuechly,,,,7,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,1,,2012,103,CAR,,,,,,,,,,238,,,,,,,,,,9,22,KuecLu00
,,,,,18,63,,4/20/91,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,4,0,,,,,,,,30,,,,,,,Luke Kuechly,,,,7,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,2,,2013,93,CAR,,,,,,,,,,238,,,,,,,,,,,33,KuecLu00
,,,,,15,54,,4/20/91,,,,,,,,,,,,,,,,,0,1,1,0,,16,16,44715.00,,,1,0,,,,,,,,0,,,,,,,Luke Kuechly,,,,12,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,3,,2014,99,CAR,,,,,,,,,,238,,,,,,,,,,0,0,KuecLu00
,,,,,15,42,,4/20/91,,,,,,,,,,,,,,,,,0,2,1,0,,13,13,44715.00,,,4,1,,,,,,,,32,,,,,,,Luke Kuechly,,,,10,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,1,,2015,76,CAR,,,,,,,,,,238,,,,,,,,,,0,48,KuecLu00
,,,,,10,31,,4/20/91,,,,,,,,,,,,,,,,,0,1,0,0,,10,10,44715.00,,,1,0,,,,,,,,16,,,,,,,Luke Kuechly,,,,6,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,2,,2016,71,CAR,,,,,,,,,,238,,,,,,,,,,0,16,KuecLu00
,,,,,15,51,,4/20/91,,,,,,,,,,,,,,,,,0,1,3,34,,15,15,44715.00,,,3,0,,,,,,,,23,,,,,,,Luke Kuechly,,,,6,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,1.5,,2017,74,CAR,,,,,,,,,,238,,,,,,,,,,34,23,KuecLu00
,,,,,14,37,,4/20/91,,,,,,,,,,,,,,,,,0,2,1,0,,16,16,44715.00,,,1,0,,,,,,,,0,,,,,,,Luke Kuechly,,,,6,,,,,,KuecLu00,MLB,,,,,,,,,,,,,,,,,,,,,,2,,2018,93,CAR,,,,,,,,,,238,,,,,,,,,,0,0,KuecLu00
,,,,,12,63,,4/20/91,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,2,0,,,,,,,,25,,,,,,,Luke Kuechly,,,,12,,,,,,KuecLu00,IL/RILB,,,,,,,,,,,,,,,,,,,,,,0,1,2019,81,CAR,,,,,,,,,,238,,,,,,,,,,,26,KuecLu00
,,,,,5,9,,9/19/90,,,,,,,,,,,,,,,,,0,2,0,0,,16,16,44713.00,,,1,0,,,,,,,,23,,,,,,,Stephon Gilmore,,,,16,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2012,52,BUF,,,,,,,,,,202,,,,,,,,,,0,23,GilmSt00
,,,,,3,5,,9/19/90,,,,,,,,,,,,,,,,,0,0,1,0,,11,9,44713.00,,,2,0,,,,,,,,0,,,,,,,Stephon Gilmore,,,,10,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2013,30,BUF,,,,,,,,,,202,,,,,,,,,,0,0,GilmSt00
,,,,,5,8,,9/19/90,,,,,,,,,,,,,,,,,0,1,0,0,,14,14,44713.00,,,3,0,,,,,,,,27,,,,,,,Stephon Gilmore,,,,6,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2014,38,BUF,,,,,,,,,,202,,,,,,,,,,0,61,GilmSt00
,,,,,5,0,,9/19/90,,,,,,,,,,,,,,,,,,,,,,12,12,44713.00,,,3,0,,,,,,,,29,,,,,,,Stephon Gilmore,,,,18,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2015,36,BUF,,,,,,,,,,202,,,,,,,,,,,33,GilmSt00
,,,,,7,6,,9/19/90,,,,,,,,,,,,,,,,,,,,,,15,15,44713.00,,,5,0,,,,,,,,49,,,,,,,Stephon Gilmore,,,,12,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2016,42,BUF,,,,,,,,,,202,,,,,,,,,,,135,GilmSt00
,,,,,5,3,,9/19/90,,,,,,,,,,,,,,,,,,,,,,13,13,44713.00,,,2,0,,,,,,,,39,,,,,,,Stephon Gilmore,,,,9,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2017,47,NWE,,,,,,,,,,202,,,,,,,,,,,59,GilmSt00
,,,,,15,5,,9/19/90,,,,,,,,,,,,,,,,,0,2,1,0,,16,16,44713.00,,,2,0,,,,,,,,0,,,,,,,Stephon Gilmore,,,,20,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,1,,2018,40,NWE,,,,,,,,,,202,,,,,,,,,,0,0,GilmSt00
,,,,,22,9,,9/19/90,,,,,,,,,,,,,,,,,0,0,1,0,,16,16,44713.00,,,6,2,,,,,,,,64,,,,,,,Stephon Gilmore,,,,20,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2019,44,NWE,,,,,,,,,,202,,,,,,,,,,0,126,GilmSt00
,,,,,6,7,,9/19/90,,,,,,,,,,,,,,,,,0,1,0,0,,11,11,44713.00,,,1,0,,,,,,,,15,,,,,,,Stephon Gilmore,,,,3,,,,,,GilmSt00,RCB,,,,,,,,,,,,,,,,,,,,,,0,,2020,30,NWE,,,,,,,,,,202,,,,,,,,,,0,15,GilmSt00
,,,,,5,1,,9/19/90,,,,,,,,,,,,,,,,,,,,,,8,3,44713.00,,,2,0,,,,,,,,13,,,,,,,Stephon Gilmore,,,,2,,,,,,GilmSt00,cb,,,,,,,,,,,,,,,,,,,,,,0,,2021,15,CAR,,,,,,,,,,202,,,,,,,,,,,13,GilmSt00
,22,22,,,7,9,1,8/18/90,,,1,,100,,,,,,,,,,,,0,1,0,0,,16,16,44715.00,0,,0,0,0,,,,,,,0,,2,,,,1,Dontari Poe,,2,,3,100,100,1,2,2,PoexDo00,NT,,,,,,118.7,,,,,,,1,0.1,1,1,1,0.1,1,,,1.5,,2016,18,KAN,,,,0,,,1,,,346,1,0,,2,0.1,,,,1,0,0,PoexDo00
,,,,,7,10,,8/18/90,,,,,,,,,,,,,,,,,0,1,1,0,,15,13,44715.00,,,,,,,,,,,,,,,,,,1,Dontari Poe,,,,,,,,,,PoexDo00,NT,,,,,,,,,,,,,1,0.1,1,1,1,0.1,1,,,1,,2015,29,KAN,,,,,,,1,,,346,1,,,,,,,,1,0,,PoexDo00
,,,,,6,10,,8/18/90,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,0,0,,,,,,,,0,,,,,,,Dontari Poe,,,,4,,,,,,PoexDo00,NT,,,,,,,,,,,,,,,,,,,,,,0,,2012,28,KAN,,,,,,,,,,346,,,,,,,,,,,0,PoexDo00
,,,,,13,8,,8/18/90,,,,,,,,,,,,,,,,,,,,,,15,15,44715.00,,,0,0,,,,,,,,0,,,,,,,Dontari Poe,,,,4,,,,,,PoexDo00,NT,,,,,,,,,,,,,,,,,,,,,,4.5,,2013,43,KAN,,,,,,,,,,346,,,,,,,,,,,0,PoexDo00
,,,,,12,8,,8/18/90,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,0,0,,,,,,,,0,,,,,,,Dontari Poe,,,,1,,,,,,PoexDo00,NT,,,,,,,,,,,,,,,,,,,,,,6,,2014,37,KAN,,,,,,,,,,346,,,,,,,,,,,0,PoexDo00
,,,,,7,16,,8/18/90,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,0,0,,,,,,,,0,,,,,,,Dontari Poe,,,,2,,,,,,PoexDo00,LDT,,,,,,,,,,,,,,,,,,,,,,2.5,,2017,23,ATL,,,,,,,,,,346,,,,,,,,,,,0,PoexDo00
,,,,,6,8,,8/18/90,,,,,,,,,,,,,,,,,,,,,,16,16,44715.00,,,,,,,,,,,,,,,,,,,Dontari Poe,,,,,,,,,,PoexDo00,RDT,,,,,,,,,,,,,,,,,,,,,,1,,2018,9,CAR,,,,,,,,,,346,,,,,,,,,,,,PoexDo00
,,,,,4,7,,8/18/90,,,,,,,,,,,,,,,,,,,,,,11,10,44715.00,,,,,,,,,,,,,,,,,,,Dontari Poe,,,,,,,,,,PoexDo00,NT,,,,,,,,,,,,,,,,,,,,,,4,,2019,15,CAR,,,,,,,,,,346,,,,,,,,,,,,PoexDo00
,,,,,3,4,,8/18/90,,,,,,,,,,,,,,,,,,,,,,7,7,44715.00,,,,,,,,,,,,,,,,,,,Dontari Poe,,,,,,,,,,PoexDo00,nt,,,,,,,,,,,,,,,,,,,,,,0,,2020,3,DAL,,,,,,,,,,346,,,,,,,,,,,,PoexDo00
,,,,,4,7,,12/13/90,,,,,,,,,,,,,,,,,0,1,0,0,,15,9,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,3,,,,,,CoxxFl00,RDT,,,,,,,,,,,,,,,,,,,,,,5.5,,2012,32,PHI,,,,,,,,,,310,,,,,,,,,,0,0,CoxxFl00
,,,,,8,12,,12/13/90,,,,,,,,,,,,,,,,,0,0,1,3,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,1,,,,,,CoxxFl00,RDE,,,,,,,,,,,,,,,,,,,,,,3,,2013,29,PHI,,,,,,,,,,310,,,,,,,,,,3,0,CoxxFl00
,,,,,13,13,,12/13/90,,,,,,,,,,,,,,,,,0,1,3,21,,16,16,44716.00,,,,,,,,,,,,,,,,,,,Fletcher Cox,,,,,,,,,,CoxxFl00,LDE,,,,,,,,,,,,,,,,,,,,,,4,,2014,48,PHI,,,,,,,,,,310,,,,,,,,,,21,,CoxxFl00
,,,,,13,21,,12/13/90,,,,,,,,,,,,,,,,,0,3,2,0,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,2,,,,,,CoxxFl00,LDE,,,,,,,,,,,,,,,,,,,,,,9.5,,2015,50,PHI,,,,,,,,,,310,,,,,,,,,,0,0,CoxxFl00
,,,,,10,16,,12/13/90,,,,,,,,,,,,,,,,,0,1,1,0,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,2,,,,,,CoxxFl00,LDT,,,,,,,,,,,,,,,,,,,,,,6.5,,2016,27,PHI,,,,,,,,,,310,,,,,,,,,,0,0,CoxxFl00
,,,,,14,11,,12/13/90,,,,,,,,,,,,,,,,,0,1,2,20,,14,14,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,2,,,,,,CoxxFl00,RDT,,,,,,,,,,,,,,,,,,,,,,5.5,,2017,15,PHI,,,,,,,,,,310,,,,,,,,,,20,0,CoxxFl00
,,,,,16,13,,12/13/90,,,,,,,,,,,,,,,,,0,1,1,3,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,1,,,,,,CoxxFl00,RDT,,,,,,,,,,,,,,,,,,,,,,10.5,,2018,33,PHI,,,,,,,,,,310,,,,,,,,,,3,0,CoxxFl00
,,,,,11,14,,12/13/90,,,,,,,,,,,,,,,,,0,3,1,1,,16,16,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,2,,,,,,CoxxFl00,RDT,,,,,,,,,,,,,,,,,,,,,,3.5,,2019,26,PHI,,,,,,,,,,310,,,,,,,,,,1,0,CoxxFl00
,,,,,11,13,,12/13/90,,,,,,,,,,,,,,,,,0,1,0,0,,15,15,44716.00,,,0,0,,,,,,,,0,,,,,,,Fletcher Cox,,,,1,,,,,,CoxxFl00,RDT,,,,,,,,,,,,,,,,,,,,,,6.5,,2020,28,PHI,,,,,,,,,,310,,,,,,,,,,0,0,CoxxFl00
,,,,,7,10,,12/13/90,,,,,,,,,,,,,,,,,0,2,1,0,,16,16,44716.00,,,,,,,,,,,,,,,,,,,Fletcher Cox,,,,,,,,,,CoxxFl00,DT,,,,,,,,,,,,,,,,,,,,,,3.5,,2021,25,PHI,,,,,,,,,,310,,,,,,,,,,0,,CoxxFl00
,,,,,3,,,11/27/89,,52.3,,,,,,,,,,,,,,,1,0,0,0,,16,3,44715.00,,,,,,,,,,,,,,,,,53,,Michael Floyd,,,,,,,,,,FloyMi00,,,,,,,,2,562,35.1,12.5,45,2.8,,,,,,,2,,,0,,2012,,ARI,,,86,,,,45,,,220,562,,,,,,,,12.5,0,,FloyMi00
,,,,,8,,,11/27/89,,57.5,,,,,,,,,,,,,,,0,,,,,16,16,44715.00,,,,,,,,,,,,,,,,,91,,Michael Floyd,,,,,,,,,,FloyMi00,WR,,,,,,,5,1041,65.1,16,65,4.1,,,,,,,5,,,,,2013,,ARI,,,113,,,,65,,,220,1041,,,,,,,,16,,,FloyMi00
